Name,CreateCount,CreateCountC,CreatePercent,AssigneeCount,AssigneeCountC,AssigneePercent,Involvement,ModifyCount,ModifyPercent,IncModifyCount,DecModifyCount
Anton Kalashnikov,53,4,0.07547169811320754,54,4,0.07407407407407407,120,1,0.008333333333333333,1,0
Ivan Veselovsky,76,12,0.15789473684210525,84,12,0.14285714285714285,115,8,0.06956521739130435,6,2
Nikolay Tikhonov,32,3,0.09375,33,3,0.09090909090909091,114,1,0.008771929824561403,1,0
Ilya Lantukh,38,1,0.02631578947368421,38,1,0.02631578947368421,111,0,0,0,0
Ilya Suntsov,79,4,0.05063291139240506,81,3,0.037037037037037035,99,2,0.020202020202020204,0,2
Pavel Pereslegin,51,6,0.11764705882352941,56,6,0.10714285714285714,96,5,0.052083333333333336,3,2
Dmitry Karachentsev,43,1,0.023255813953488372,43,1,0.023255813953488372,95,0,0,0,0
Ksenia Rybakova,72,8,0.1111111111111111,75,8,0.10666666666666667,94,3,0.031914893617021274,3,0
Stanislav Lukyanov,51,4,0.0784313725490196,53,3,0.05660377358490566,92,2,0.021739130434782608,1,1
Petr Ivanov,24,2,0.08333333333333333,26,2,0.07692307692307693,91,2,0.02197802197802198,2,0
Sergei Vladykin,22,1,0.045454545454545456,23,1,0.043478260869565216,88,1,0.011363636363636364,1,0
Evgenii Zhuravlev,59,7,0.11864406779661017,64,7,0.109375,88,5,0.056818181818181816,4,1
Mikhail Cherkasov,66,9,0.13636363636363635,71,9,0.1267605633802817,86,5,0.05813953488372093,2,3
Yury Babak,30,0,0,30,0,0,85,0,0,0,0
Vasilisa  Sidorova,66,6,0.09090909090909091,66,6,0.09090909090909091,82,0,0,0,0
Roman Shtykh,16,2,0.125,17,2,0.11764705882352941,81,1,0.012345679012345678,1,0
Semyon Danilov,44,1,0.022727272727272728,44,1,0.022727272727272728,80,0,0,0,0
