HBASE
3.235278
0.914636
0.045491
54.818510
0.010496
0.001083
0.032435
0.285337
0.889314
76.224039
1.786255
0.437421
80.549042
44.000820
8.767867
6.254296
42.817496
0.760269
0.612135
6.584025
0.119443
0.437669
0.192113
5.062102
45.846022
0.010372
2.472021
0.035302
13.617108
0.524105
811.279867
0.899412
0.044705
81.111993
463.995086
38.920036
5.845385
0.662267
122.033642
17.476288
22.041430
1618.939707
31.578114
0.522273
85.695261
1.578593
1.892906
3.141822
182.086859
7.081547
0.332779
0.604335
0.452753
3.891031
4.034314
32.242845
0.652436
0.067164
0.717436
0.364241
31.521533
0.035144
37.960030
0.017274
21.247861
0.818590
3.231234
0.003847
0.012540
0.719871
0.004604
0.138821
0.019478
0.044499
0.004726
108.437693
6.295795
9.283835
0.025820
54.355883
0.335662
2.770735
26.990255
3.117903
0.068405
3.085031
28.446104
0.003863
0.072918
155.194531
0.669023
0.074958
33.190482
0.274262
0.093587
17.690349
0.015606
0.378667
47.467739
64.504340
2774.030023
7.987607
2.644949
0.716879
0.259285
0.044764
0.046447
0.114716
452.796021
192.534260
607.905838
142.793866
3.532874
0.766328
0.004213
0.809165
0.269304
0.004430
25.798297
2.910558
74.008500
4.127943
27.462877
0.060817
14.928068
0.014928
6.198953
0.029573
32.107144
12.788534
1.268399
0.029468
0.019982
6.715500
0.239496
21.951079
1.074395
1.907706
16.543921
0.013155
0.004781
16.077061
0.010931
0.314374
0.245249
0.145306
6.576133
1.207105
1.406387
0.005182
3.554018
0.019296
6.830236
2.884943
211.221963
1.122667
9.514912
3.811308
34.741156
0.155651
0.094367
49.042199
17.278092
1.949838
27.192366
0.011152
0.732663
0.229638
303.967691
813.061202
0.202285
28.758159
1.874943
116.947830
0.569331
0.492985
14.224348
2.019821
0.238328
0.116552
1.620757
23.850170
3.354085
6.150358
3.108714
6.683300
7.037627
0.244378
29.862563
28.712488
10.227413
20.126198
0.032524
12.674704
0.025444
3.107718
873.662477
0.153878
1.654563
22.529170
0.002823
1841.195055
0.012107
6.040014
0.214684
1.775334
0.191148
154.907597
7.758530
73.938458
0.144432
0.006516
231.895147
0.008626
0.006388
35.654122
0.017637
3.052191
2.076199
9.612445
271.970214
1.956382
0.010193
1135.029090
10.151422
0.049407
9.323416
155.877455
24.203339
239.360609
1.554307
2.182070
0.269620
2.886234
0.328631
0.018646
0.221905
12.348164
0.854083
7.870913
2.924123
0.006275
0.821067
4.517642
0.117372
101.988856
4.589798
0.007785
0.216499
76.106837
7.997690
0.008675
1.029283
15.741910
97.728420
96.717801
0.004391
2.854133
2.739306
1.840459
0.300729
0.088734
0.163524
0.114269
0.095699
156.173675
0.972695
62.552466
20.306142
23.959864
3.962381
1.749246
3.497410
0.003972
0.099794
45.792107
1.959363
0.113579
6.741096
164.510068
117.809215
0.551367
0.005266
68.835835
17.135915
0.040681
0.616425
42.802361
5.174585
3.383892
1.899878
0.250357
0.019892
4.649528
3.000327
0.006775
0.084545
0.001601
0.013705
6.169142
484.197610
30.134434
0.118834
0.073772
0.209404
17.160016
0.008286
0.091755
0.038470
8.641467
0.001038
3.819794
0.007748
0.732641
103.461293
0.758987
1.826520
362.475945
57.218119
0.839265
13.769501
37.522125
0.465626
0.027806
0.007018
55.903817
220.722369
21.924809
17.999356
839.844059
0.388837
0.369847
0.057461
7.917681
13.868796
1.149340
1.868444
3.012599
0.009167
0.583702
1.645636
0.804195
0.610661
48.999162
4.877222
70.141010
15.027624
0.082420
1.519650
98.271226
35.869685
252.333691
3.701147
10.389963
0.005463
153.741627
189.788740
0.035040
24.552977
0.005989
34.994653
7.360968
8.129154
63.619532
1089.385564
0.015177
1.442184
0.147377
0.040494
0.018196
355.951244
0.075883
0.075410
0.996045
0.067423
0.007410
0.838685
0.043874
8.594096
193.317030
17.770418
67.665698
0.026409
73.479993
10.940110
1.983984
0.875090
2.887658
6.169142
688.874082
2.405979
0.003848
4.801667
0.137511
3.096618
610.592067
3.868858
0.241434
0.441347
168.122613
0.193202
18.118683
0.114993
0.475222
0.011843
0.015621
0.173073
21.987779
0.110341
0.406009
11.088306
0.049358
0.922908
0.007447
0.664829
1.561999
2.331448
70.305300
1.321092
1.333405
22.831548
0.032583
332.253020
0.206773
0.005515
0.114732
94.959202
18.579746
3.439240
0.005232
0.379494
4.797644
57.712461
1.151707
18.177440
11.766859
0.104644
6.833448
0.576419
1.461087
0.146304
0.922977
0.533239
3.538672
202.203944
59.397025
0.734375
5.542365
159.202275
